"NBa7we src","d4r55","RfnDt","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","wiI7pd","w8nwRe","dSlJg src","Hzvxle","pkWtMe","dSlJg src 2","znYl0","RfnDt 2","znYl0 2"
"https://lh3.googleusercontent.com/a/AAcHTtdF6KVK33xltVARvPcz8MqTaZbtrt-gfsU_fpbHgHOikg=w36-h36-p-rp-mo-ba5-br100","π","· 415 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","The lady in front of me complained that her rice wasn't done. She had to have them remake it. They never swapped out the old nasty rice and we're going to continue to serve it to future customers.  Apparently they have a homeless problem …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a/AAcHTtd9LRKq5U6cxfcPWU_2Nkqywm1UiEhPqN3HUW6ENZoV=w36-h36-p-rp-mo-br100","Levin Latimer","113 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","We love Mexican and walked by this spot on Michigan Avenue a number of times. It was a deceptively small window-front and you could see people sitting on stools at the little ""bar"" eating their food while looking out at you on the sidewalk. …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","","Share"
"https://lh3.googleusercontent.com/a/AAcHTteaQKM0ln-gcYueK4EjJF0tuClSJzj5m_5R8jvbBFBu=w36-h36-p-rp-mo-br100","Gabriela Garcia","2 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","All burrito bowls were wrong when I ordered online to pickup. The burrito bowls also had very very little amount of lettuce, there was also way too many beans and not enough meat. It was still good, just not how I wanted it because there …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMRdILg63GxgP-7kGoTfH_wRgZaW_ZjaCN3ixiJdebAghJQ=w36-h36-p-rp-mo-ba2-br100","Aaron Burleson","· 17 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","No problem with the place for grabbing a quick lunch, but today I noticed just how absolutely tastless the burrito was. When got to the gristle taste I actually knew it had steak. No tomato, sour cream, veggies taste at all. I did taste the pop though.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMSzVkVhoWPfAbi2BP9frD6JBpFsLtHkE91dkyLao_H-bw=w36-h36-p-rp-mo-br100","Midnight Snacks","1 review","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","My usual chipotle spot. I decided to stop by for a delicious bowl after school today. As I slowly opened the doors to the mediocre sometimes delicious Mexican chain, I was appalled at the sight of an employee filling up the cheese container …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","","Share"
"https://lh3.googleusercontent.com/a/AAcHTtfgc0cFO24FPQe4bvJvd3rCSHMocr0YLWJyAS_2O1if=w36-h36-p-rp-mo-ba5-br100","Jonathan Lieberman","· 201 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","I have had a handful of normal meals at this Chipotle location. Unfortunately today, I made an online order, and the ""burrito"" that was made for my order was not only completely wrong, but so covered in sour cream (that I did not order), that it was closer to a soup than a burrito.","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMSQ-rqhOJ7JY8zkv4cd2_fk9EQoH3cfIdMG4HaZ2Z3uN2M=w36-h36-p-rp-mo-ba5-br100","Adnan Baleh","· 258 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","Let me start by saying Chipotle is my favorite fast food chain and I've had hundreds of bowls within the last few years. This location though is very disappointing. I've ate here 3 times and each time the bowls were tasteless, rice was dry …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMQdxtQJG8WHbg-df2x8DT4ywIgkxQzff_TgQeAGJnAxvml1=w36-h36-p-rp-mo-ba4-br100","Courtney Aubrecht","· 130 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 years ago","Good vibe and helpful staff! I went in to grab an order and deliver it to a customer on my bike. They got my order made exactly how the customer wanted it (and specifically drained the mild salsa for me before it leaked all over the inside of my bag). They got through the line quickly too, which is major points from me!","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a/AAcHTtdrgSs0skWrOGVlPeG4pojx4_vaNpcRxtOd3NriEpmT=w36-h36-p-rp-mo-ba4-br100","R Thomas","· 83 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 years ago","The employees need to be trained on proper sanitation they wear gloves but do a lot of touching other things besides food with gloves like pulling up their mask over their nose when customers comes in...why is it down to begin with? She was …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMThQ3e5Cpbkbs5TDMmnyJaS3sbzeji3ULEiHIgyvr8IgbPe=w36-h36-p-rp-mo-ba5-br100","Michael Boyadjian","· 159 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","7 years ago","If you've been to Chipotle, you know what you're getting. This location is a busy, popular spot and the quality has never disappointed. The staff are friendly and helpful. It can get quite crowded during lunch, but the line moves well enough. Convenient if you're in River North or catching the Red Line.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a/AAcHTtckwcRKJcZVi2QuOHMvC77H92l__B9kVPfSNSMlhlPd=w36-h36-p-rp-mo-br100","Jasmine Banks","1 review","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 years ago","My and husband and I were regulars here . Every day I’d get a steak bowl , until one of their employees Tamara Chandler informed us of their pest problem. She told us they have mice and roaches. We haven’t been back since . I have strong suggest you don’t here until they get it under control.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMSpy1JhLSitT6JP1u10rZohNiBdjwQJ7bRSruzPLU9rUDa1=w36-h36-p-rp-mo-ba4-br100","James McHale","· 94 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 years ago","If you love burritos you'll love Chipotle.  It has been popping up everywhere in the last few years.  This location has extremely quick service, and since you watch them put together your burrito - it can't be screwed up!  I get a chicken burrito 9/10 times.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMTcKlrpAgMDL0Wpk_Ysvybc0BwZ_hQ3mBF8UnyjhN1O7GC9=w36-h36-p-rp-mo-ba7-br100","John P Sorg","· 668 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","🤠🍽️               🌟🌟🌟🌟+
The facility was very clean, the food was fresh, the staff was very friendly and professional. Nice location, close to the subway at Grand and State. the …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMTafP_bNnctQf5CFJSkrqsAYrTLOg3_VlAIhIIrnK6dUyw=w36-h36-p-rp-mo-br100","Katherine Hacker","1 review","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","I ordered online to pick up at the restaurant. The meal was ready right on time which was nice. But it tastes like it's 2 days old. The rice is HARD and it does not taste warm. I am very unhappy.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","","Share"
"https://lh3.googleusercontent.com/a/AAcHTtepeAm3DWfTdl2ceh5AjuBCyebEHSoD74fcsZI7N1ED=w36-h36-p-rp-mo-br100","Jacek Zak","1 review","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","9 months ago","Rude service,Bad food , Purposely give smaller portions to make people pay double Won’t give bathroom service code if you wait in line until you pay smh","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMTvq3Aj0IxfXdDXIRupLQrMEMM0TZW_ktQm8JndAH9aroBN=w36-h36-p-rp-mo-ba5-br100","Jennifer Rodriguez","· 292 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","Place was clean. Service was fast and polite. Great food although since it was downtown they did charge an extra dollar more to the menu for example rather than the veggie being $6.50 it was $7.50 which I thought was odd.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMRwygjSA3SBU_idtDsv8t0o-1NlKpyB4SChxpSa_fvmbX0=w36-h36-p-rp-mo-ba3-br100","J T","· 36 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","4 years ago","Staff is horrible. I come here at least once a week since it’s close by but I’m never greeted and they are extremely slow. Even when there is no line, staff members are usually checking their phone and gossiping with each other while I was …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMSwkWE2pKGgSz1jfcetff1jzYEv55bNzYOK5JwuSiQRWxhD=w36-h36-p-rp-mo-ba3-br100","Sharice Buehrlen","· 55 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","2 years ago","Horrible experience. I placed an online order, wasnt ready when I arrived...took 13 minutes after it was supposed to be ready before I even got my order which was sloppy as ever. I threw it away because the burrito was a mess. Employees were not very inviting. I don't recommend this location","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMS0XnQzmqyI6VLNfB25AwdpqkkeewQCzevweKJXr3qCQ24=w36-h36-p-rp-mo-ba4-br100","Ang13","· 168 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","3 years ago","This location was unclean. As soon as i walked in I was greeted with a nasty prep area, the griller worked on top of a nasty prep area and 4 people  passed by it and never cleaned it. I spoke to two managers about it and they stated they …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMQr-p_uuD64ppslsbCu7bbeaRpyfE-f7A3YN-IPt_l-CPLq=w36-h36-p-rp-mo-br100","Robert Langer","6 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","a year ago","I tried to order within Chipotle’s app twice and both times orders were never delivered! After complaining, Chipotle does nothing to correct the problem nor even try! Qdoba will not be my place to go!","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","2","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMTLZiRltZcWo8ZMwj0nkMKYGmNDbNIsa9kQHoEssO07j6JZ=w36-h36-p-rp-mo-ba4-br100","CJ C","· 87 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","3 years ago","We've been to 2 Chipotles in Chicago on vacation here. Both locations without even having to ask to follow protocol for a gluten allergy have just jumped, fresh bins, separated and completed with a smile. Where we live, that's hard to find …","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMQgG4uW_XSSG2QfNMItENfWHUpbN29d7BOTqAlcobrBiaQ=w36-h36-p-rp-mo-br100","Sam Liston","6 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","5 years ago","I work right near this location. I try to come in often as they make some great food. I ordered a quesadilla today, and the manager comped it because they hadn't seen me for a while! Free food tastes great, but regardless of that, I really enjoy this location and have been enjoying it for years!","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMScQ0iHnaxco7CrFDANFBPWHbukUmgYoUL0EJXy4cIAE2Gc=w36-h36-p-rp-mo-br100","Valerye Redovan","2 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","This is easily the best Chipotle in Chicago. I work in the area and even though it's always super busy during lunch, my online order is ready when it's supposed to be, and is perfect. This Chipotle is truly the only good thing about working in River North, which is a nightmare hellscape.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMQ5YygDsRKIf_1q62vX7ctlc2VjseUEptQA_i0OOBzV15g=w36-h36-p-rp-mo-ba2-br100","Terrance Gibbs (Wyldout)","· 11 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","Nice and spacious. Beautiful window view and the staff are pretty nice, courteous and professional. The food is good, just need a touch more of salt. Other than that, I really don't have any complaints at all.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a/AAcHTter_GeoAKZQfoS-CQ31BYQgQyQdwz9sGPW68mI_oTZPwnk=w36-h36-p-rp-mo-ba3-br100","Mitchell Bundy","· 34 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","9 months ago","It's chipotle, the staff are chill and made you some tasty food what's not to like","More","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","Local Guide","Share"
"https://lh3.googleusercontent.com/a/AAcHTtfXSKY9U2PFz2GiwfIRWfNhtImlKphCGu2crpOuYUdN=w36-h36-p-rp-mo-ba4-br100","Sunnito G","· 78 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","a year ago","Food was fresh but portions .. quarter of a spoon of meat?!! Or of pretty much anything. Beans and rice had no flavor. Scratching this location off the list for sure","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Like","1","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","Local Guide","Share"
"https://lh3.googleusercontent.com/a-/AD_cMMR9FvE-QDyN0nx2jGTGz98PdENKxUBuZSiQMSH5ioJeY9g=w36-h36-p-rp-mo-br100","Oscar Garcia","5 reviews","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","4 years ago","I've been here three times for lunch; quick service every time. It's a small spot but never had trouble finding a place to sit. Generous with the sour creme.","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","","","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Like","","Share"
